Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.43741E-4,17.521220087,0.258674947,0.059705001,0.0875,0
2.48725E-4,17.767638606,0.262575255,0.059117353,0.0875,0
2.53109E-4,18.017937567,0.265972582,0.058529706,0.0875,0
2.5623E-4,18.272567024,0.268371707,0.057942058,0.0875,0
2.59356E-4,18.504254111,0.270759645,0.057413175,0.0875,0
2.63201E-4,18.7657462,0.273675162,0.056825527,0.091666667,0
2.68355E-4,19.004790325,0.277546517,0.056296645,0.091666667,0
2.70644E-4,19.274696688,0.279253492,0.055708997,0.095833333,0
2.7352E-4,19.519746733,0.281385302,0.055180114,0.095833333,0
2.76606E-4,19.767656876,0.283659533,0.054651231,0.1,0
2.79402E-4,20.017753709,0.28570773,0.054122348,0.1,0
2.82387E-4,20.270534624,0.287881664,0.053593465,0.104166667,0
2.8777E-4,20.526568593,0.291768468,0.053064582,0.104166667,0
2.92394E-4,20.759168635,0.295072768,0.052594464,0.104166667,0
2.95085E-4,21.023833755,0.296982038,0.052065581,0.104166667,0
2.99993E-4,21.261963163,0.300437949,0.051595463,0.104166667,0
3.04395E-4,21.503567806,0.30350839,0.051125345,0.104166667,0
3.07217E-4,21.778694725,0.305462491,0.050596462,0.104166667,0
3.13011E-4,22.026930561,0.309440803,0.050126344,0.1125,0
3.18026E-4,22.27971755,0.312847773,0.049656226,0.1125,0
3.22508E-4,22.504193964,0.315863597,0.049244873,0.1125,0
3.24743E-4,22.763239268,0.317358109,0.048774755,0.1125,0
3.26795E-4,23.023810071,0.318724576,0.048304637,0.1125,0
3.31189E-4,23.254493932,0.321631336,0.047893283,0.116666667,0
3.36047E-4,23.521429837,0.324816968,0.047423165,0.120833333,0
3.37864E-4,23.757436244,0.32600039,0.047011812,0.120833333,0
3.44863E-4,24.032057863,0.330521503,0.046541694,0.125,0
3.48281E-4,24.274986791,0.332707427,0.04613034,0.125,0
3.50585E-4,24.51998704,0.334172965,0.045718987,0.129166667,0
3.5299E-4,24.766103524,0.33569574,0.045307634,0.129166667,0
3.55427E-4,25.014092254,0.337232283,0.04489628,0.129166667,0
3.58969E-4,25.264591209,0.339451844,0.044484927,0.129166667,0
3.6215E-4,25.517136506,0.341432768,0.044073573,0.133333333,0
3.6669E-4,25.77208843,0.344239654,0.04366222,0.133333333,0
3.70884E-4,26.030436516,0.346811607,0.043250867,0.133333333,0
3.7505E-4,26.254541096,0.349346519,0.042898278,0.1375,0
3.79471E-4,26.518620701,0.35201455,0.042486925,0.1375,0
3.83155E-4,26.786055933,0.354221483,0.042075571,0.1375,0
3.85321E-4,27.016737599,0.355512318,0.041722983,0.1375,0
3.90418E-4,27.288067053,0.358528836,0.04131163,0.141666667,0
3.93989E-4,27.523394773,0.360625678,0.040959041,0.141666667,0
3.95649E-4,27.76038816,0.361595765,0.040606452,0.141666667,0
4.03095E-4,28.039967333,0.365910374,0.040195099,0.15,0
4.05934E-4,28.282848067,0.367540182,0.03984251,0.15,0
4.103E-4,28.527722565,0.370030979,0.039489922,0.154166667,0
4.16639E-4,28.776270025,0.37361173,0.039137333,0.154166667,0
4.19103E-4,29.027053596,0.374992741,0.038784745,0.158333333,0
4.24826E-4,29.280809916,0.378176743,0.038432156,0.158333333,0
4.27239E-4,29.53654676,0.379509745,0.038079567,0.1625,0
4.31452E-4,29.750856627,0.381823391,0.037785744,0.1625,0
4.34183E-4,30.010629445,0.383313507,0.037433155,0.166666667,0
4.372E-4,30.272133719,0.38495189,0.037080566,0.170833333,0
4.42489E-4,30.536759358,0.387802701,0.036727978,0.170833333,0
4.45479E-4,30.758665128,0.389403011,0.036434154,0.170833333,0
4.52616E-4,31.029066262,0.393188582,0.036081565,0.170833333,0
4.57553E-4,31.256605425,0.39578005,0.035787742,0.170833333,0
4.62566E-4,31.532647239,0.398388738,0.035435153,0.170833333,0
4.63901E-4,31.764329162,0.399079219,0.035141329,0.170833333,0
4.72824E-4,32.044626551,0.403656934,0.034788741,0.175,0
4.75807E-4,32.281805655,0.405171956,0.034494917,0.175,0
4.8047E-4,32.52114628,0.407524598,0.034201093,0.175,0
