X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
2307001.0,1.2036959E7,train,0.0040125882305481,98.05384851442241,0.8517279413997667
2307007.0,1.2036919E7,train,0.0017111713170674125,74.76141037402604,0.7101185697951792
2307013.0,1.2036987E7,train,0.002870805623904512,92.4810155887238,0.8042976542497137
2307076.0,1.2036801E7,train,9.441837067038465E-4,52.71357131461885,0.5747718506806213
2307079.0,1.2037275E7,train,0.0041998154359888925,98.47386997824337,0.8573952799289529
2307086.0,1.2035413E7,train,0.002064952334942193,81.149268604695,0.7472292356441361
2307098.0,1.2034581E7,train,0.0020367082778421064,80.32618582526045,0.7446191228268513
2307112.0,1.2037293E7,train,8.771274129710798E-4,50.645752327806285,0.5566750975562641
2307121.0,1.2037219E7,train,0.0021299458647737915,82.62322521298998,0.7530374815350718
2307159.0,1.2034303E7,train,0.0020350319683007166,80.12296240228255,0.7444625147377718
2307178.0,1.2037783E7,train,5.90874980874138E-5,3.832325674748198,0.07799153897518894
2307243.0,1.2037367E7,train,2.696653049678325E-4,19.15929432163106,0.27852461146466057
2307269.0,1.2036925E7,train,0.0037016553496014865,96.85920647016191,0.8412504980318847
2307271.0,1.2034277E7,train,0.00255726190126316,88.68803563147198,0.7854508403650456
2307301.0,1.2034269E7,train,6.624517602622144E-4,40.75679610752787,0.4867466858806946
2307312.0,1.2036965E7,train,0.0011266712764072782,60.07223629525263,0.6172871570144306
2307313.0,1.2037291E7,train,2.8097095463733106E-4,20.150618629877066,0.2868520922511634
2307389.0,1.2037085E7,train,3.0997649675744654E-4,21.896921508659656,0.3073629260537129
2307390.0,1.2037075E7,train,9.125858392263069E-4,51.65806915547669,0.5664320840323486
2307404.0,1.2034245E7,train,0.0020877243643668336,81.56605071567934,0.7492951310457575
2307418.0,1.2034531E7,train,0.006119468124245407,99.99999878285404,0.897546606069906
2307466.0,1.2036375E7,train,0.0017498959648550312,76.03088014663237,0.7147033812320462
2307618.0,1.2033323E7,train,0.0011110880401706132,59.55521324185662,0.6139914806057318
2307810.0,1.2036779E7,train,7.812156439498828E-4,46.31322577580443,0.5279403144280395
2307812.0,1.2037189E7,train,1.2011276328111197E-4,8.054413373429513,0.14672241824246196
2307828.0,1.2037445E7,train,9.561222735324791E-4,53.02753595674074,0.5778399422980298
2307844.0,1.2032657E7,train,1.219487856268995E-4,8.171755675644736,0.14863184358716977
2307846.0,1.2036841E7,train,3.9877755242849445E-4,27.877857687349668,0.36341565949689375
2307937.0,1.2037251E7,train,0.0027040431352563675,90.80596753882656,0.7947061361649213
2307946.0,1.2037021E7,train,5.237019509393987E-4,34.76261461312345,0.4284811569273311
2307949.0,1.2036839E7,train,0.0018119217076551762,77.04121389479188,0.7217522154437179
2307974.0,1.2036397E7,train,7.197604770663938E-4,43.99201224508563,0.5074857076266535
