X,Y,Nocomis_leptocephalus logistic values
2301155.0,9753974.0,2.0669053E-4
2301156.0,9751154.0,0.07984772
2301157.0,9753932.0,0.06256312
2301158.0,9755238.0,0.010408955
2301159.0,9751054.0,0.049255114
2301160.0,9754108.0,0.004254466
2301161.0,9750876.0,9.918798E-4
2301162.0,9751096.0,0.010559745
2301163.0,9751076.0,0.034268998
2301164.0,9754056.0,0.108730905
2301165.0,9754054.0,0.03068364
2301166.0,9751852.0,0.0045708297
2301167.0,9751840.0,0.06486055
2301168.0,1.66756406E8,0.027976677
2301169.0,9756988.0,1.13465154E-4
2301170.0,9750826.0,8.483556E-4
2301171.0,9751748.0,0.006000178
2301172.0,9754058.0,0.014442999
2301173.0,9751148.0,0.007388721
2301174.0,9753996.0,0.024240425
2301175.0,9753254.0,0.30039716
2301176.0,9754080.0,0.008913808
2301177.0,9754020.0,0.10142264
2301178.0,9751138.0,0.00312274
2301179.0,9754034.0,0.015377507
2301180.0,9754030.0,1.6536565E-4
2301181.0,9756876.0,0.06673806
2301182.0,9745804.0,0.27882996
2301184.0,9745394.0,0.11800346
2301186.0,9754086.0,0.0014355285
2301187.0,9754190.0,0.0307821
2301188.0,9751364.0,0.0802739
2301189.0,9754088.0,6.275568E-4
2301190.0,9754082.0,0.030653277
2301191.0,9752184.0,0.0027729063
2301192.0,9752792.0,0.002074058
2301193.0,9754092.0,0.03135282
2301194.0,9754118.0,0.10935582
2301195.0,9754100.0,0.02223742
2301196.0,9751012.0,0.01983796
2301197.0,9751010.0,0.009353844
2301198.0,9751108.0,0.044204254
2301199.0,9751106.0,0.0066428576
2301200.0,9751086.0,0.0028845007
2301201.0,9751098.0,0.025948975
2301202.0,9755228.0,0.055762723
2301203.0,9751018.0,0.027632168
2301204.0,9751014.0,1.912788E-6
2301205.0,9750554.0,0.032102704
2301206.0,9754242.0,0.025314467
2301207.0,9751146.0,0.008423466
2301208.0,9754046.0,4.096463E-5
2301209.0,9751216.0,0.015909147
2301210.0,9751156.0,4.8375074E-4
2301211.0,9754308.0,0.005143616
2301212.0,9751030.0,8.814385E-4
2301213.0,9754224.0,0.049317703
2301214.0,9751186.0,8.7984046E-7
2301215.0,9751846.0,0.022311835
2301216.0,9754078.0,0.044602863
2301217.0,9751114.0,1.2840092E-4
2301218.0,9754226.0,0.084152296
2301219.0,9754218.0,0.13745879
2301220.0,9754090.0,8.325349E-4
2301221.0,9751004.0,0.0020966714
2301222.0,9754072.0,0.023470448
2301223.0,9755218.0,0.0038665705
2301224.0,9750496.0,0.06956519
2301225.0,9754172.0,0.004439292
2301226.0,9754052.0,6.4792274E-4
2301227.0,9754158.0,0.06877989
2301228.0,9755366.0,0.0036760466
2301229.0,9754076.0,0.029021772
2301230.0,9750644.0,0.004223879
2301231.0,9754168.0,0.06754298
2301232.0,9754160.0,0.025087725
2301233.0,9751034.0,0.0332379
2301234.0,9751044.0,0.022404343
2301235.0,9754188.0,3.3129397E-4
2301236.0,9754186.0,0.0040804194
2301237.0,9751172.0,0.005836821
2301238.0,9751170.0,0.0010000215
2301239.0,9750238.0,0.00409307
2301240.0,9751482.0,0.0041302606
2301241.0,9751116.0,0.008928367
2301242.0,9753970.0,0.034551293
2301243.0,9754106.0,0.14577296
2301244.0,9755236.0,0.004868561
2301245.0,9754238.0,0.004047025
2301246.0,9751858.0,0.07402596
2301247.0,9750960.0,0.20977972
2301248.0,9755220.0,0.029643005
2301249.0,9751016.0,0.02409415
2301250.0,9754170.0,0.038353104
2301251.0,9754024.0,0.08076512
2301252.0,9753966.0,0.0063284296
2301253.0,9751002.0,6.461702E-5
2301254.0,9751072.0,0.014605877
2301255.0,9756986.0,8.840062E-5
2301256.0,9754084.0,0.035524454
2301257.0,9754004.0,5.24672E-5
2301258.0,9755226.0,0.027987422
2301259.0,9751042.0,1.5971105E-4
2301260.0,9753960.0,0.030229684
2301261.0,9751164.0,0.0049665654
2301262.0,9751158.0,0.0018033318
2301263.0,9754198.0,0.017949238
2301264.0,9754018.0,0.025800578
2301265.0,9753998.0,0.0067975563
2301267.0,9755454.0,0.4570098
2301268.0,9753986.0,0.003448351
2301269.0,9754144.0,0.104225315
2301270.0,9755534.0,0.023981085
2301271.0,9754222.0,0.091223724
2301272.0,9751200.0,4.2283864E-4
2301273.0,9751380.0,0.0017538243
2301274.0,9751088.0,0.08630607
2301275.0,9751062.0,1.0040141E-4
2301276.0,9751074.0,0.004891486
2301277.0,9754026.0,0.0016010652
2301278.0,9753958.0,0.042480618
2301279.0,9751006.0,8.7593996E-4
2301280.0,9751142.0,4.7535137E-5
2301281.0,9754044.0,0.025316777
2301282.0,9752378.0,0.002438462
2301283.0,9754008.0,0.005141668
2301284.0,9751032.0,1.7542974E-4
2301285.0,9754122.0,0.041225646
2301286.0,9754120.0,0.034155786
2301287.0,9755234.0,4.056932E-5
2301288.0,9755230.0,0.0010405489
2301289.0,9751082.0,4.09848E-4
2301290.0,9754000.0,0.0062786364
2301291.0,9750642.0,0.03153322
2301292.0,9755216.0,0.03929785
2301293.0,9751080.0,0.013013731
2301294.0,9754146.0,0.033849575
2301295.0,9754042.0,0.010409969
2301296.0,9751530.0,0.055022735
2301297.0,9755224.0,1.7877726E-5
2301298.0,9754174.0,0.029860662
2301299.0,9754312.0,0.002381808
2301300.0,9754156.0,0.015495014
2301301.0,9754150.0,0.067945145
2301302.0,9754142.0,0.03587925
2301303.0,9754070.0,0.0021041476
2301304.0,9750640.0,7.6169416E-4
2301305.0,9754236.0,0.012477782
2301306.0,9750566.0,0.0025147258
2301307.0,9755530.0,0.019658409
2301308.0,9755544.0,0.0022421689
2301309.0,9754064.0,0.0707514
2301310.0,9750564.0,0.2208225
2301311.0,9752346.0,0.0700647
2301312.0,9754220.0,0.0049587204
2301313.0,9753972.0,0.0010358234
2301314.0,9752046.0,0.21472126
2301315.0,9751112.0,5.4197793E-4
2301316.0,9754014.0,0.0012216889
2301317.0,9751056.0,2.8418463E-5
2301318.0,9755398.0,0.27216333
2301319.0,9751168.0,0.0033589143
2301320.0,9751166.0,0.02286891
2301321.0,9751022.0,0.008091622
2301322.0,9751020.0,0.013904987
2301323.0,9751084.0,0.01555624
2301324.0,9754240.0,0.0024166184
2301325.0,9751104.0,6.392117E-4
2301326.0,9745322.0,0.0096307555
2301327.0,9745476.0,0.0016466688
2301328.0,9745796.0,0.007834814
2301329.0,9745510.0,0.0022051542
2301330.0,9745738.0,0.006723158
2301331.0,9745496.0,0.045739934
2301332.0,9745416.0,0.07563814
2301333.0,9745406.0,0.46732822
2301334.0,9751092.0,0.010485434
2301335.0,9745538.0,0.0181724
2301336.0,9745208.0,0.1539288
2301337.0,9745558.0,0.07730677
2301338.0,9745824.0,0.19385076
2301339.0,9745424.0,0.18690145
2301340.0,9745156.0,0.0027758658
2301341.0,9750880.0,0.011928818
2301342.0,9756976.0,0.048774958
2301343.0,9756974.0,2.8662932E-6
2301344.0,9745606.0,0.25822142
2301345.0,9761480.0,0.02951779
2301346.0,9756918.0,0.023045896
2301347.0,9756916.0,0.054020002
2301348.0,9745364.0,0.15928732
2301349.0,9745852.0,0.3711889
2301350.0,9754252.0,0.014241488
2301351.0,9754250.0,0.0062600747
2301352.0,9747204.0,0.28788164
2301353.0,9747388.0,0.2191944
2301354.0,9756914.0,0.012941851
2301355.0,9745346.0,0.07280532
2301356.0,9745374.0,0.108722426
2301357.0,9747216.0,0.20865119
2301358.0,9745232.0,0.005203962
2301359.0,9745850.0,0.26178926
2301360.0,9745658.0,0.05463471
2301361.0,9745664.0,0.02407861
2301362.0,9747174.0,0.06079555
2301363.0,9745854.0,0.07666066
2301364.0,9745190.0,0.26850083
2301365.0,9747442.0,0.1368138
2301366.0,9745550.0,0.42436758
2301367.0,9745472.0,0.39301538
2301368.0,9745522.0,0.0021084675
2301369.0,9745778.0,0.009166173
2301370.0,9756980.0,2.743408E-5
2301371.0,9745248.0,0.02029432
2301372.0,9751058.0,0.002280186
2301374.0,9745464.0,0.406543
2301375.0,9745262.0,0.149574
2301376.0,9745582.0,0.71132827
2301377.0,9750248.0,0.026943892
2301378.0,1.6675641E8,0.0147756385
2301379.0,1.66756409E8,2.3844653E-4
2301380.0,9745788.0,0.150038
2301381.0,9745798.0,0.03061366
2301382.0,9745382.0,0.16252562
2301383.0,9745212.0,0.5438061
2301384.0,9756984.0,1.3874397E-4
2301385.0,9756978.0,5.622387E-5
2301386.0,9747432.0,0.015436143
2301387.0,9747410.0,0.009167883
2301388.0,9745218.0,0.39908803
2301389.0,9756982.0,1.1992466E-4
2301390.0,9754310.0,0.014355254
2301391.0,9754262.0,6.716475E-4
2301392.0,9756968.0,0.0054584793
2301393.0,9756966.0,9.320274E-5
2301394.0,9754136.0,0.019783046
2301395.0,9754130.0,0.027244052
2301396.0,9747440.0,0.08862496
2301397.0,9755514.0,0.004134923
2301398.0,9747424.0,0.05322713
2301399.0,9756906.0,0.03671887
2301400.0,9745462.0,0.12603065
2301401.0,9756934.0,7.2597536E-6
2301402.0,9745080.0,0.6106189
2301403.0,9745090.0,0.46907735
2301404.0,9761478.0,0.025135817
2301405.0,9745404.0,0.1948639
2301406.0,9751026.0,0.021310145
2301407.0,9756884.0,0.007879065
2301408.0,9756880.0,0.061690893
2301409.0,9745432.0,0.013772013
2301410.0,2.5280161E7,7.8121375E-5
2301411.0,9751064.0,5.77589E-4
2301412.0,9751140.0,0.020921648
2301413.0,9756972.0,2.8665272E-6
2301414.0,9747230.0,0.2133238
2301415.0,9756908.0,0.043615926
2301417.0,9747288.0,0.13898237
2301418.0,9745220.0,0.3176143
2301420.0,9745076.0,0.103295445
2301421.0,9745070.0,0.21669959
2301422.0,9745594.0,0.3986843
2301423.0,9745204.0,0.01898612
2301424.0,9751376.0,5.461243E-4
2301425.0,9754040.0,0.012069017
2301426.0,1.66756411E8,0.0070339846
2301427.0,9756970.0,3.8964035E-6
2301428.0,9747242.0,0.37481338
2301430.0,9745428.0,0.17157456
2301431.0,9745648.0,0.21337797
2301432.0,9745636.0,0.45406508
2301433.0,9745108.0,0.10498639
2301435.0,9756888.0,0.05962926
2301436.0,9747480.0,0.016046008
2301437.0,9747484.0,0.06348894
2301438.0,9745388.0,0.20457797
2301439.0,9756954.0,0.030687138
2301440.0,9747176.0,0.653379
2301441.0,9751050.0,7.044041E-5
2301442.0,9747430.0,0.040770154
2301443.0,9745810.0,0.10682874
2301444.0,9745858.0,0.36152264
2301445.0,9747416.0,0.02966723
2301446.0,9747186.0,0.24460526
2301447.0,9745200.0,0.37724182
2301448.0,9745330.0,0.42667568
2301449.0,9745902.0,0.2398078
2301450.0,9745296.0,0.13901542
2301451.0,9756940.0,9.3330054E-5
2301452.0,9745224.0,0.44721937
2301453.0,9745278.0,0.6209278
2301454.0,9756886.0,0.071546264
2301455.0,9756944.0,2.4010144E-4
2301456.0,9756942.0,0.17061232
2301457.0,9745800.0,2.643731E-5
2301458.0,9745552.0,0.018329253
2301459.0,9756964.0,0.001340048
2301460.0,9747428.0,0.02870854
2301461.0,9747292.0,0.22441374
2301462.0,9745518.0,0.18183641
2301463.0,9756932.0,0.004669037
2301464.0,9745920.0,0.18588749
2301465.0,9745242.0,0.47853982
2301466.0,9756952.0,7.094365E-5
2301467.0,9756882.0,0.015622948
2301468.0,9751048.0,7.227129E-5
2301469.0,9745712.0,0.26691225
2301470.0,9756900.0,0.020554941
2301471.0,9747412.0,0.13578004
2301472.0,9756956.0,8.900219E-6
2301473.0,9750864.0,0.0010803415
2301474.0,2.5280149E7,1.1402445E-4
2301475.0,9745588.0,0.098636836
2301476.0,9745520.0,0.24070475
2301477.0,9745144.0,0.07280331
2301478.0,9745890.0,0.3124372
2301479.0,9754124.0,0.02225571
2301480.0,9745158.0,0.6518344
2301482.0,9747414.0,0.012136783
2301483.0,9756938.0,0.019619249
2301484.0,9756936.0,0.03740168
2301485.0,9745272.0,0.67518747
2301486.0,9747244.0,0.23586325
2301487.0,9754038.0,1.5221679E-4
2301488.0,9745760.0,0.053430747
2301489.0,9745336.0,0.47240898
2301491.0,9756930.0,0.045914084
2301492.0,9745120.0,0.2063051
2301493.0,9745198.0,0.34934652
2301494.0,9745106.0,0.28808162
2301495.0,9745306.0,0.5082793
2301496.0,9756950.0,8.093191E-4
2301497.0,9751036.0,0.041186772
2301498.0,9745924.0,0.21688215
2301501.0,9745780.0,0.30637696
2301502.0,9756898.0,0.007560138
2301503.0,9745642.0,0.55969423
2301504.0,9747282.0,0.4698541
2301505.0,9745934.0,0.02881288
2301506.0,9756878.0,0.06167058
2301507.0,9755540.0,0.01017975
2301508.0,9745308.0,0.08801741
2301509.0,9747182.0,0.32340991
2301510.0,9747188.0,0.109000586
2301511.0,9745044.0,0.0035936616
2301512.0,9756912.0,0.042538658
2301513.0,9756910.0,0.042359874
2301514.0,9745048.0,0.066128954
2301515.0,9745624.0,0.023735078
2301516.0,9747266.0,0.0547863
2301517.0,9756904.0,0.054119058
2301518.0,9754230.0,0.004575564
2301519.0,9754228.0,0.04387771
2301520.0,9754254.0,0.01666164
2301521.0,9745566.0,0.42382926
2301522.0,9745546.0,0.11111554
2301523.0,9745058.0,0.05229982
2301524.0,9745698.0,0.19327326
2301525.0,9755538.0,0.010936541
2301526.0,9756896.0,0.05187713
2301527.0,9745644.0,0.21607895
2301528.0,9755516.0,0.023492267
2301529.0,9750874.0,0.004224097
2301530.0,9755520.0,0.036541626
2301531.0,9755518.0,0.015624166
2301532.0,9745568.0,0.22356921
2301533.0,9745302.0,0.3798458
2301534.0,9745126.0,0.6730733
2301535.0,9745124.0,0.2726722
2301536.0,9745652.0,0.54796255
2301537.0,9755480.0,0.008103151
2301538.0,9745728.0,0.3488663
2301539.0,9754258.0,0.0035055354
2301540.0,9745590.0,0.14247037
2301542.0,9751094.0,0.03071642
2301543.0,9755526.0,0.015362278
2301544.0,9755524.0,0.027768606
2301545.0,9747226.0,0.6590652
2301546.0,9745102.0,0.25406167
2301547.0,9755528.0,0.13790272
2301548.0,9745494.0,0.18621624
2301549.0,9756902.0,0.017008854
2301550.0,9745656.0,0.0419744
2301551.0,9751052.0,0.003471975
2301552.0,9745352.0,0.10213166
2301553.0,9745368.0,0.57136697
2301554.0,9756928.0,0.01973025
2301555.0,9745626.0,0.6690626
2301556.0,9745372.0,0.1933083
2301557.0,9745884.0,0.20455267
2301558.0,9745392.0,0.020155184
2301559.0,9745236.0,0.26410404
2301560.0,9745362.0,0.001654338
2301561.0,9745486.0,0.05908754
2301562.0,9750522.0,0.0012118802
2301563.0,9747190.0,0.24376957
2301564.0,9745420.0,0.20570938
2301565.0,9745408.0,0.2231519
2301566.0,9745318.0,0.1564431
2301567.0,9745192.0,0.336665
2301568.0,9745178.0,0.04279557
2301569.0,9745298.0,0.21036707
2301570.0,9745244.0,0.004825436
2301571.0,9745484.0,0.21421458
2301572.0,9745622.0,0.15364875
2301573.0,9755484.0,0.04559249
2301574.0,9745906.0,0.4720996
2301575.0,9756990.0,3.9152485E-5
2301576.0,9745618.0,0.53669363
2301577.0,9745152.0,0.43186483
2301578.0,9745900.0,0.023674378
2301579.0,9745490.0,0.0012709397
2301580.0,9745750.0,0.012079601
2301581.0,9745118.0,0.034214962
2301582.0,9745082.0,0.14016871
2301583.0,9747202.0,0.23367055
2301584.0,9756948.0,9.596513E-4
2301585.0,9756946.0,0.002395167
2301586.0,9755536.0,0.14314911
2301587.0,9747476.0,0.08428674
2301588.0,9745502.0,0.015885472
2301590.0,9747434.0,0.0687716
2301591.0,9745498.0,0.08216536
2301592.0,9745508.0,0.14193451
2301593.0,9745054.0,0.47517
2301594.0,9754248.0,0.008890495
2301595.0,9754246.0,0.012525606
2301596.0,9745610.0,0.0035554734
2301597.0,9745274.0,0.017055169
2301598.0,9745350.0,0.0024908085
2301599.0,9745950.0,4.3345377E-4
2301600.0,9747284.0,0.02874765
2301601.0,9745650.0,0.24052563
2301602.0,9745784.0,0.09293215
2301603.0,9745276.0,0.16836731
2301604.0,9745702.0,0.0036402654
2301605.0,9745468.0,0.0010034391
2301606.0,9745724.0,0.0017358584
2301607.0,9745320.0,0.0052619944
2301608.0,9745762.0,0.0047823833
2301609.0,9756924.0,0.07749347
2301610.0,9747220.0,0.001263243
2301611.0,9745676.0,0.0021653702
2301612.0,9745246.0,0.005737603
2301613.0,9745438.0,0.043116637
2301614.0,9745912.0,0.001396124
2301615.0,9747294.0,0.28700447
2301617.0,9745454.0,0.001509665
2301618.0,9745270.0,0.003999416
2301619.0,9745312.0,0.15400274
2301620.0,9747262.0,0.40457526
2301621.0,9747322.0,7.224325E-4
2301622.0,9747184.0,0.07547234
2301623.0,9745742.0,0.0051765363
2301624.0,9745694.0,0.14022776
2301625.0,9745138.0,0.32341895
2301626.0,9745132.0,0.0030906128
2301627.0,9747464.0,6.7691813E-4
2301628.0,9745722.0,0.004981549
2301629.0,9745748.0,0.041283477
2301630.0,9745338.0,0.01916193
2301631.0,9745832.0,0.07145201
2301632.0,9745290.0,0.029844536
2301633.0,9745710.0,0.0015682743
2301635.0,9745062.0,0.0034936115
2301636.0,9745708.0,0.17116092
2301637.0,9745238.0,0.10492687
2301638.0,9745848.0,0.44394252
2301639.0,9745240.0,0.13737734
2301640.0,9745094.0,0.32096124
2301641.0,9745426.0,0.05007213
2301642.0,9745446.0,0.0059338436
2301643.0,9745922.0,0.21209764
2301644.0,9745422.0,0.0056030736
2301645.0,9745792.0,0.23201294
2301646.0,9733836.0,0.27946186
2301647.0,9745744.0,0.06804801
2301648.0,9747194.0,0.7448061
2301649.0,9745162.0,0.0037485366
2301650.0,9747214.0,0.3818234
2301651.0,9745174.0,0.030533139
2301652.0,9745288.0,0.0050729765
2301653.0,9745166.0,0.0723266
2301654.0,9747468.0,0.0011817615
2301655.0,9747450.0,5.103655E-4
2301656.0,9745282.0,0.12716606
2301657.0,9745500.0,9.089561E-4
2301658.0,9745616.0,0.35265106
2301659.0,9745638.0,0.087883845
2301660.0,9745354.0,0.004587043
2301661.0,9745210.0,0.002997238
2301662.0,9745260.0,0.0035426056
2301663.0,9745056.0,0.0065244883
2301664.0,9745706.0,0.08613696
2301665.0,9747326.0,0.11707294
2301666.0,9745802.0,0.0025464422
2301667.0,9747232.0,0.4522331
2301668.0,9745386.0,0.09844963
2301669.0,9745332.0,0.23027974
2301671.0,9745380.0,3.4956992E-4
2301672.0,9756922.0,0.039467957
2301674.0,9745470.0,0.07348614
2301675.0,9745466.0,0.3737271
2301676.0,9745100.0,0.27923754
2301677.0,9745172.0,0.017668076
2301678.0,9747198.0,0.29724437
2301679.0,9745228.0,0.1565861
2301680.0,9745266.0,0.14194915
2301681.0,9745316.0,0.0016417506
2301684.0,9747334.0,0.36591038
2301685.0,9745410.0,0.068692096
2301686.0,9747482.0,1.5806505E-5
2301688.0,9745136.0,0.0019041018
2301689.0,9745182.0,0.15645708
2301690.0,9745130.0,0.0037553175
2301691.0,9747228.0,0.0053419205
2301692.0,9745910.0,0.0023617793
2301693.0,9745326.0,0.012722384
2301694.0,9745704.0,0.001086835
2301695.0,9747240.0,0.088412076
2301696.0,9745834.0,0.091794744
2301697.0,9747300.0,0.33371302
2301698.0,9734662.0,5.036025E-4
2301699.0,9735154.0,2.190122E-4
2301702.0,9745170.0,0.1554979
2301703.0,9745718.0,0.04923804
2301704.0,9745604.0,0.19586052
2301705.0,9745342.0,0.024310188
2301706.0,9756920.0,0.03378474
2301707.0,9745736.0,0.3173581
2301708.0,9745072.0,0.023567528
2301709.0,9745370.0,0.007801609
2301710.0,9745678.0,0.32268775
2301711.0,9745176.0,0.023647381
2301712.0,1.66756408E8,0.0022743433
2301713.0,1.66756407E8,0.06855217
2301714.0,9745586.0,0.13635354
2301715.0,9745504.0,0.040862925
2301716.0,9745402.0,0.015861427
2301717.0,9756926.0,0.046622403
2301718.0,9745808.0,0.010747123
2301719.0,9745944.0,3.3503244E-4
2301720.0,9745556.0,0.0043044765
2301721.0,9745882.0,0.005732937
2301722.0,9747280.0,0.342192
2301723.0,9745186.0,0.21851741
2301724.0,9747398.0,0.5455832
2301725.0,9745154.0,0.3793041
2301726.0,9745098.0,0.019375913
2301727.0,9745142.0,0.47162816
2301728.0,9745838.0,0.41674516
2301729.0,9745340.0,0.014459975
2301730.0,9745928.0,0.21185504
2301731.0,9745344.0,0.008689448
2301732.0,9745292.0,0.0024932367
2301733.0,9747308.0,0.61061287
2301734.0,9747250.0,0.011651875
2301735.0,9745148.0,0.0018130267
2301736.0,9745632.0,0.120121144
2301737.0,9745064.0,0.011483088
2301738.0,9745074.0,0.15284723
2301739.0,9745756.0,0.34381482
2301740.0,9745128.0,0.20824084
2301741.0,9745440.0,0.5552811
2301742.0,9745892.0,2.497593E-4
2301743.0,9745294.0,0.027584482
2301744.0,9747470.0,3.0027525E-4
2301745.0,9747328.0,0.039363075
2301746.0,9745222.0,0.10398088
2301747.0,9745574.0,0.105191104
2301748.0,9745450.0,0.0012792256
2301749.0,9745060.0,0.0034419098
2301750.0,9734940.0,6.3000905E-4
2301751.0,9745916.0,0.05879096
2301752.0,9745640.0,0.029195996
2301753.0,9745614.0,0.0011735583
2301754.0,9745654.0,0.13171561
2301755.0,9745160.0,0.01805183
2301756.0,9745116.0,0.0115633
2301757.0,9745460.0,0.0050960556
2301758.0,9745150.0,0.1807024
2301759.0,9745164.0,0.28360927
2301761.0,9745214.0,0.1936738
2301762.0,9745084.0,0.008609716
2301763.0,9747336.0,0.05129147
2301764.0,9745560.0,0.003441868
2301765.0,9745436.0,0.08711961
2301766.0,9745254.0,0.0040722573
2301767.0,9747208.0,0.43794224
2301768.0,9745216.0,0.19240606
2301769.0,9745268.0,0.0043432936
2301770.0,9745630.0,0.14581476
2301771.0,9745086.0,0.27260336
2301772.0,9745444.0,0.0043143583
2301773.0,9745052.0,0.0034090248
2301774.0,9745918.0,0.0010478509
2301775.0,9747474.0,0.0030934017
2301776.0,9745492.0,0.006658549
2301777.0,9745898.0,0.008002414
2301778.0,9745686.0,0.0021786154
2301779.0,9745168.0,0.015681414
2301780.0,9747454.0,3.264661E-4
2301781.0,9745188.0,0.009645421
2301782.0,9747270.0,0.0038962997
2301783.0,9745888.0,0.27508086
2301784.0,9745114.0,0.004572164
2301785.0,9745400.0,0.012445635
2301786.0,9745348.0,0.16294709
2301787.0,9745942.0,3.1555802E-4
2301788.0,9747466.0,6.647932E-4
2301789.0,9745488.0,1.9087258E-4
2301790.0,9745696.0,0.031971436
2301791.0,9747312.0,0.006305775
2301792.0,9747222.0,0.40676346
2301794.0,9745836.0,0.38589144
2301795.0,9745104.0,0.0045546815
2301796.0,9745180.0,0.052298013
2301797.0,9745092.0,0.06087686
2301798.0,9745134.0,0.0042337817
2301799.0,9745936.0,0.0020114968
2301800.0,9745378.0,0.53184325
2301801.0,9747210.0,0.0038171199
2301802.0,9745376.0,0.063582614
2301803.0,9745682.0,0.172559
2301804.0,9747462.0,1.4297108E-4
2301805.0,9747224.0,0.32598537
2301807.0,9745684.0,0.5166559
2301808.0,9745096.0,0.1731773
2301809.0,9745818.0,0.073941015
2301810.0,9745234.0,0.025312101
2301811.0,9733844.0,6.5623004E-5
2301812.0,9745628.0,0.006431867
2301813.0,9745356.0,0.008198207
2301814.0,9745720.0,0.007916849
2301815.0,9745112.0,0.14235577
2301816.0,9754244.0,0.0014378331
2301817.0,9745304.0,0.20191596
2301818.0,9745078.0,0.24829392
2301819.0,9747318.0,0.011802637
2301820.0,9747246.0,1.4285863E-4
2301821.0,9747314.0,0.0015084308
2301822.0,9745310.0,0.06011923
2301823.0,9745828.0,0.14540197
2301824.0,9745602.0,0.005890929
2301825.0,9745572.0,0.005372958
2301826.0,9745366.0,0.038295843
2301827.0,9747302.0,0.21859351
2301828.0,9745564.0,0.0041300207
2301829.0,9745512.0,0.04005754
2301830.0,9747252.0,0.43720308
2301831.0,9745576.0,0.2110722
2301832.0,9745474.0,0.0027535625
2301833.0,9745434.0,0.02128289
2301834.0,9747394.0,0.0014747749
2301835.0,9747384.0,0.16386147
2301836.0,9747386.0,0.23354444
2301837.0,9745396.0,0.0024994516
2301838.0,9745300.0,0.12630852
2301839.0,9747304.0,0.37098897
2301840.0,9745146.0,0.37899795
2301841.0,9745714.0,0.15773328
2301842.0,9745752.0,0.010814031
2301843.0,9745334.0,0.052543934
2301845.0,9747306.0,0.48762965
2301846.0,9745814.0,0.004715791
2301847.0,9745768.0,0.2957756
2301848.0,9745932.0,0.0057256813
2301849.0,9745816.0,0.011602226
2301850.0,9745766.0,0.13916202
2301851.0,9745398.0,0.0043973443
2301852.0,9745548.0,0.35130072
2301853.0,9747320.0,0.1290607
2301854.0,9745068.0,0.015137627
2301855.0,9745480.0,0.0069418824
2301856.0,9745904.0,0.099272065
2301857.0,9745280.0,6.1163603E-4
2301858.0,9745672.0,0.10967416
2301859.0,9747256.0,0.028610514
2301860.0,9745634.0,0.04961039
2301861.0,9745314.0,0.11543895
2301862.0,9745110.0,0.36803374
2301863.0,9745328.0,0.020879978
2301864.0,9747478.0,0.021192737
2301865.0,9745194.0,0.0038534137
2301866.0,9745050.0,0.18270698
2301867.0,9745674.0,0.09288855
2301868.0,9745088.0,0.31672817
2301869.0,9747248.0,0.48550817
2301870.0,9745046.0,0.07547438
2301871.0,9745448.0,1.616609E-4
2301872.0,9745668.0,0.0014894878
2301873.0,9745578.0,0.091262944
2301874.0,9734098.0,7.8775635E-4
2301875.0,9735224.0,2.704152E-4
2301876.0,9733378.0,0.025925614
2301877.0,9734060.0,0.094965585
2301878.0,9733948.0,0.002400307
2301879.0,9747278.0,0.0047502955
2301880.0,9747290.0,0.0048382073
2301881.0,9745252.0,0.0059111146
2301882.0,9734500.0,1.4404517E-4
2301883.0,9733438.0,0.19224335
2301884.0,9747452.0,7.11524E-4
2301885.0,9747178.0,0.0011893859
2301886.0,9735972.0,1.05957704E-4
2301887.0,9745666.0,0.0026173545
2301888.0,9734062.0,0.0014383646
2301890.0,9745226.0,0.0034037046
2301892.0,9745452.0,0.0043422626
2301893.0,9735980.0,1.6338122E-4
2301894.0,9735300.0,0.0019894468
2301895.0,9745390.0,0.006878926
2301896.0,9745952.0,1.5765447E-4
2301897.0,9745360.0,5.9968256E-4
2301898.0,9745754.0,0.03947489
2301899.0,9733758.0,0.04893834
2301900.0,9735172.0,0.0012165509
2301901.0,9745790.0,0.07202221
2301902.0,9734388.0,3.2700274E-5
2301903.0,9734604.0,0.0013726747
2301904.0,9735002.0,2.2733744E-4
2301905.0,9734386.0,1.2493748E-4
2301906.0,9747276.0,0.14851005
2301907.0,9745786.0,0.0016090748
2301908.0,9734956.0,5.108085E-5
2301909.0,9734854.0,9.890532E-4
2301910.0,9736516.0,1.17367046E-4
2301911.0,9734254.0,7.413286E-4
2301912.0,9735252.0,2.7014755E-4
2301913.0,9733292.0,0.022152206
2301914.0,9734268.0,5.499812E-4
2301915.0,9745822.0,0.0013705707
2301916.0,9.33050107E8,2.3144803E-5
2301917.0,9733804.0,0.0016653598
2301918.0,9734564.0,0.0010332323
2301919.0,9733624.0,0.0029610584
2301920.0,9745250.0,0.0029749733
2301921.0,9745646.0,7.863757E-4
2301922.0,9745184.0,0.028548714
2301923.0,9736466.0,9.7956254E-5
2301924.0,9734814.0,0.0021135323
2301925.0,9734314.0,2.1239577E-4
2301926.0,9745806.0,0.006023377
2301927.0,9745140.0,0.39864302
2301928.0,9745478.0,0.0011658764
2301929.0,9747458.0,3.374121E-4
2301930.0,9734264.0,8.365797E-4
2301931.0,9736526.0,5.0812345E-5
2301932.0,9731294.0,0.38473696
2301933.0,9736352.0,1.1946729E-4
2301934.0,9734778.0,7.9962345E-5
2301935.0,9737062.0,6.1631395E-4
2301936.0,9733764.0,0.10588895
2301937.0,9734112.0,1.563315E-4
