X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
2299626.0,9751820.0,train,0.0010147349907610927,60.20910577509916,0.6347651229022727
2299795.0,9756604.0,train,0.001358625476763039,69.41090104304017,0.6994248238186197
2299821.0,9752430.0,train,9.274996617813969E-4,56.77885900213934,0.6136839086674152
2299848.0,9752888.0,train,5.250832013987604E-4,40.04778232585754,0.4734969543428724
2299862.0,9753430.0,train,0.0022408040297806466,84.32062003512196,0.7932981411561111
2299881.0,9752720.0,train,0.0013840977763606857,70.12043368229153,0.7033153161961113
2299883.0,9756700.0,train,0.002030699008903166,81.29873245245052,0.7766876806515286
2299885.0,9755202.0,train,3.3222300067514807E-4,29.07381967152585,0.3626543547899926
2299967.0,9753896.0,train,0.0037685591072534118,97.70088563211054,0.8658530822735686
2299998.0,9750274.0,train,6.665966955001362E-5,7.000340008659289,0.10247075636384936
2300081.0,9751856.0,train,8.778361759759762E-4,55.00539272405921,0.6005582336189779
2300092.0,9750282.0,train,3.8895072290069394E-4,32.843849094880426,0.39981987014502135
2300235.0,9752876.0,train,8.170519121178352E-4,52.7952477036382,0.583226878737735
2300240.0,9752872.0,train,6.201947490679937E-4,44.80117220041688,0.5150867128359364
2300245.0,9754830.0,train,2.4219240253772592E-5,2.716514927534522,0.03982881290674441
2300248.0,9750296.0,train,0.001313863335842921,68.0965627667298,0.6923350870813211
2300298.0,9753824.0,train,6.784863650171243E-5,7.11543837605017,0.10410818408255643
2300482.0,9752880.0,train,0.0023120412463947955,85.17758715053559,0.7983828600925771
2300535.0,9753414.0,train,2.1670834675464523E-4,20.901072894645147,0.2706917150767799
2300918.0,9755434.0,train,8.62694563776632E-4,54.81601193556979,0.5963771435639023
2301000.0,9752678.0,train,7.249050739526148E-4,49.31779777563447,0.5538830309769048
2301026.0,9755452.0,train,3.8635818220761787E-4,32.69100078283181,0.39821612290984965
2301131.0,9745324.0,train,3.3004557852002E-4,28.961607726086743,0.36113585634376777
2301183.0,9745122.0,train,3.9408094700551735E-4,33.28167061183115,0.4029683684868518
2301185.0,9745414.0,train,2.0098994974912312E-4,19.589384929418095,0.2560857431908014
2301266.0,9755460.0,train,3.8258447368225146E-4,32.53065217129095,0.39586632711923164
2301373.0,9745418.0,train,7.556418530533634E-4,50.41858928030639,0.5641197888011129
2301416.0,9745206.0,train,0.0010260461557188654,60.61626656263497,0.6373312484095351
2301419.0,9747286.0,train,6.352937337582744E-4,45.55276042260276,0.5210922501787772
2301429.0,9747264.0,train,0.003673934109384073,96.94851094725517,0.8628718109731282
2301434.0,9747180.0,train,0.0010040276299762378,59.810927712462075,0.632302296651718
2301481.0,9745886.0,train,7.255412273196162E-4,49.36736036614575,0.5540997696685134
2301490.0,9745482.0,train,0.0022870700191317535,84.94630520614697,0.796629205325668
2301499.0,9745926.0,train,2.607415058445428E-4,24.052892945435797,0.3087138936783466
2301500.0,9745740.0,train,3.7327054937307284E-4,32.20117975048998,0.389987473070387
2301541.0,9745600.0,train,0.0032382744281238955,94.88384040940934,0.8472414978281314
2301589.0,9745202.0,train,0.001898627786518566,80.30182477050609,0.7648072268399012
2301634.0,9747316.0,train,0.00148497648479813,72.57018317376583,0.717781953677963
2301670.0,9745524.0,train,2.9098202415907677E-4,26.08117490304014,0.33260935138659364
2301673.0,9747274.0,train,9.145999809019174E-4,56.0698832982063,0.610358267340441
2301682.0,9745908.0,train,0.001097705508357746,63.39565125859535,0.6527862178611598
2301683.0,9747396.0,train,0.0029833512249387907,93.95752149422384,0.8363249474070659
2301687.0,9747200.0,train,0.0028143651572184406,92.79696133216152,0.8281857664148963
2301700.0,9747390.0,train,0.001670333574878622,76.21416123793995,0.7409880437497349
2301701.0,9747310.0,train,9.91682085585238E-4,59.28176700071036,0.6294211192111322
2301793.0,9747392.0,train,0.001653085481510494,75.78144700070415,0.7389909212807007
2301844.0,9747324.0,train,0.0022085040204261157,83.81889485305814,0.7909071699351071
2301891.0,9734048.0,train,1.7395972592081804E-4,16.96326044289765,0.2295516512176142
2302058.0,9733310.0,train,1.1546154323095619E-4,11.558584913229035,0.16510410180021615
2302115.0,9733818.0,train,5.308360130869583E-4,40.469144349507054,0.4762141629065802
2302136.0,9745286.0,train,0.0012711278456982666,67.43546480600189,0.6852470722732499
2302259.0,9731342.0,train,9.008364234861926E-4,55.67874100228197,0.6067461879798751
2302277.0,9731504.0,train,0.002195975290529263,83.59798750253253,0.7899647890417484
2302293.0,9731494.0,train,0.0024659448218223106,87.56074250476749,0.8085571361912884
2302372.0,9733196.0,train,0.0012153949738619105,65.54724579566995,0.6754974568987576
2302405.0,9736028.0,train,9.820545265595156E-4,58.817108348858206,0.6271427314101143
2302413.0,9731320.0,train,3.6861615375953933E-4,31.897723187614794,0.38700658247551967
2302429.0,9733376.0,train,8.607162097506074E-4,54.66863912177269,0.5958243817266569
2302485.0,9731500.0,train,0.0020668275831261878,82.32418390188758,0.7797313977131324
2303157.0,9731452.0,train,5.951806672195628E-4,43.78443773374268,0.5047990118903264
2306003.0,1.2034381E7,train,0.0027254870527683495,91.96637624336195,0.8235714107949789
2306354.0,1.2034315E7,train,0.0028247102442201964,93.07945488785667,0.828707225822911
2306372.0,1.2034371E7,train,0.0020850111692155946,82.53279102382906,0.7812321321379785
2306425.0,1.2034501E7,train,0.002540343760056588,89.06781715843304,0.8131160983772459
2306449.0,1.2034181E7,train,0.0020433178280412924,81.73459110231528,0.7777602891630968
2306481.0,1.2035577E7,train,0.0020332638457092726,81.50215804705458,0.776906531106367
2306486.0,1.2034267E7,train,0.001662222764520333,76.00542904609685,0.740052729613705
2306490.0,1.2035393E7,train,7.209341234147681E-4,48.90777152065637,0.5525253434084249
2306491.0,1.2034615E7,train,4.888189448631378E-4,38.39939694262091,0.4556974371268682
2306508.0,1.2032721E7,train,0.0011443420173267629,64.40704864849944,0.6621559555770739
2306514.0,1.2034803E7,train,3.372183150403105E-4,29.418464954902525,0.36611087678410376
2306586.0,1.2032577E7,train,0.0012467149689730354,66.53332149722084,0.6810494802254267
2306601.0,1.2034363E7,train,7.758422498831804E-4,51.01558776720436,0.5705954170161717
2306602.0,1.2034293E7,train,4.797574361135995E-4,37.822687529954905,0.45106025937298905
2306609.0,1.2034505E7,train,0.0026184941602065337,90.36470296890668,0.8176768158865708
2306621.0,1.2034699E7,train,0.0026409276077777825,90.89139395192768,0.8189451574967161
2306628.0,1.2036783E7,train,7.619012818585256E-4,50.575425565884224,0.5661471563131627
2306643.0,1.2032835E7,train,1.9283414775163527E-4,18.855182143985484,0.24827419362583297
2306644.0,1.2036507E7,train,6.631231003995705E-4,47.13882949595778,0.5317801695401225
2306666.0,1.2034373E7,train,5.671972535888206E-4,42.20826272948174,0.49276019811861754
2306684.0,1.2035539E7,train,8.100748105299825E-4,52.43158761521825,0.5811407986056115
2306689.0,1.2034633E7,train,8.138279694438363E-4,52.55982784793683,0.5822655421056474
2306690.0,1.2034327E7,train,0.0014401664504098154,71.53946670879624,0.7115339254847288
2306698.0,1.2032811E7,train,0.002699299659718637,91.69385473565528,0.8221641691662455
2306724.0,1.2036877E7,train,4.87199362192301E-4,38.27280876006589,0.45487438324200813
2306733.0,1.2034679E7,train,0.0018136487845395865,78.25821769725056,0.7564709018477395
2306741.0,1.2034257E7,train,0.002011175369006134,81.09557293915977,0.7750076024688008
2306757.0,1.2034555E7,train,0.001494752618609756,72.86899570741545,0.7191092793323027
2306761.0,1.2032755E7,train,0.0015336916209052179,74.0647466938983,0.7242744818171818
2306769.0,1.2034657E7,train,0.0018584532434380984,79.3635897850974,0.76093845771199
2306801.0,1.2034431E7,train,0.0012640602313894567,67.32026769248446,0.6840432609604903
2306807.0,1.2037371E7,train,2.5504922067226223E-4,23.74943131504234,0.30402330498196556
2306811.0,1.2034291E7,train,0.003341172662798765,95.87273424236125,0.8512461940608581
2306822.0,1.2033355E7,train,0.0012330704045408313,65.84013077836657,0.6786542696403888
2306833.0,1.2034205E7,train,0.002344058411725125,85.87654440645389,0.8005875663744473
2306839.0,1.2034295E7,train,0.002106896590017526,82.95220288015008,0.7830114902001389
2306840.0,1.2035925E7,train,5.230248857529004E-4,39.972506837404154,0.47251789555291757
2306876.0,1.2035561E7,train,3.216885051611347E-4,28.456859798754373,0.35523997123422574
2306879.0,1.2037103E7,train,0.0014139786172018543,70.75739155904193,0.7077526962980213
2306885.0,1.2037111E7,train,0.0011760274877281628,64.85516594237815,0.6682385729029315
2306888.0,1.2037117E7,train,2.3913823899322857E-4,22.39054501078681,0.290568092257602
2306904.0,1.2037113E7,train,0.002743331736303057,92.24084187114047,0.8245176467343301
2306908.0,1.2032725E7,train,0.0014591584516706975,71.79349514080349,0.7142155150086109
2306909.0,1.2035415E7,train,0.0018140339750381792,78.27247069789159,0.7565100215639191
2306948.0,1.2037753E7,train,0.0018538951894400786,79.15518661616177,0.7604914671524909
2306956.0,1.2037119E7,train,0.0024854183494758095,87.8092017572574,0.809771774427618
2306975.0,1.2034323E7,train,5.53524752256422E-4,41.50348467055322,0.48666269114410377
2306994.0,1.2036931E7,train,1.8546777919359585E-4,18.18224242524756,0.2410764042025273
2306995.0,1.2037781E7,train,7.878591461101982E-4,51.30948110798542,0.5743571889889291
2307001.0,1.2036959E7,train,0.004884209876584374,99.42625442022941,0.893223068629953
2307007.0,1.2036919E7,train,0.0011472904142984406,64.50625621418364,0.6627313509625092
2307013.0,1.2036987E7,train,0.00124308387161812,66.20422110580138,0.6804155594108726
2307076.0,1.2036801E7,train,4.022400654515321E-4,33.95716573561068,0.407908263923764
2307079.0,1.2037275E7,train,0.002748054068078256,92.51556344830584,0.8247663580874848
2307086.0,1.2035413E7,train,0.00236272012241494,86.34762550851968,0.8018505124770966
2307098.0,1.2034581E7,train,0.003285760009989514,95.5386064782358,0.8491160536064267
2307112.0,1.2037293E7,train,6.467305801212639E-4,46.0513506408108,0.5255431015822716
2307121.0,1.2037219E7,train,0.0014620427053623792,71.83207140294282,0.7146184047818708
2307159.0,1.2034303E7,train,0.0024965052267465083,88.30771603086778,0.8104564445826712
2307178.0,1.2037783E7,train,5.907603309715929E-4,43.54832147408411,0.502935476026903
2307243.0,1.2037367E7,train,5.5211452193606836E-5,5.8381153475395715,0.08639267489981745
2307269.0,1.2036925E7,train,0.003262499566547646,95.21002490168924,0.8482036002492761
2307271.0,1.2034277E7,train,0.002886283302370433,93.36812103822753,0.831746583671138
2307301.0,1.2034269E7,train,9.420551150112309E-4,57.278460744381064,0.6173689042409787
2307312.0,1.2036965E7,train,9.879161115670056E-4,59.01434157448005,0.6285332149309296
2307313.0,1.2037291E7,train,1.5803820284614377E-4,15.50415201137359,0.21301751995748228
2307389.0,1.2037085E7,train,1.1783753245798657E-4,11.73552943677215,0.16793109176152374
2307390.0,1.2037075E7,train,6.483639058353721E-4,46.31044870144612,0.5261719970518614
2307404.0,1.2034245E7,train,0.0010295950657665187,60.83035416192046,0.6381289622596653
2307418.0,1.2034531E7,train,0.0026114446222214893,89.84127189105324,0.8172745717540625
2307466.0,1.2036375E7,train,6.852993705170788E-4,48.04023659455992,0.5399614394307481
2307618.0,1.2033323E7,train,9.711645575252458E-4,58.41137897473729,0.6245315872907399
2307810.0,1.2036779E7,train,9.065116064704611E-4,55.796383440417316,0.6082436541775996
2307812.0,1.2037189E7,train,1.0648055207179356E-4,10.707203858180886,0.15424258222182796
2307828.0,1.2037445E7,train,0.001245464018689588,66.31819016942025,0.6808313721536938
2307844.0,1.2032657E7,train,1.5230177995183348E-4,14.972385707012155,0.2068851195992938
2307846.0,1.2036841E7,train,2.766035513538603E-4,24.998688417027157,0.32145720925693533
2307937.0,1.2037251E7,train,0.0010526789586261288,61.82382847152286,0.6432332532093428
2307946.0,1.2037021E7,train,5.604345240376877E-4,41.82969105275,0.4897624444508298
2307949.0,1.2036839E7,train,0.0013250853417319352,68.6244760517366,0.6941437349523466
2307974.0,1.2036397E7,train,1.8275394205632446E-4,17.946267258430275,0.23838980573236004
2307991.0,1.2037531E7,train,9.97102863797658E-5,10.07958022034897,0.1458660222111466
2307995.0,1.2037745E7,train,3.486861992231412E-4,30.1453992763616,0.37390602363531417
2308019.0,1.2037175E7,train,6.975404668199328E-5,7.310390894629253,0.1067198637314749
2308028.0,1.2037337E7,train,6.509165161311055E-4,46.42787590578458,0.5271515218009843
2308043.0,1.2036527E7,train,8.485398028270189E-4,54.04404588825531,0.5923886143727363
2308074.0,1.2034357E7,train,0.0013237323920602371,68.36092039720565,0.6939268085108266
2308085.0,1.2034777E7,train,4.991638024276503E-4,39.02518866228552,0.46089650182748404
2308095.0,1.2036423E7,train,4.906688057430792E-4,38.542860412026705,0.45663448051555855
2308114.0,1.2034365E7,train,0.0012806500959591748,67.58433028498065,0.6868545451727224
2308116.0,1.2034551E7,train,0.0024076774173742536,86.8284911462374,0.804828330002195
2308126.0,1.2034583E7,train,0.0024903725901215088,88.05836219669067,0.8100783339028923
2308134.0,1.2032735E7,train,7.92947324458653E-4,51.50924496861685,0.5759302050109568
2308152.0,1.2032701E7,train,0.0018472692702481753,78.80670379732027,0.7598386999451491
2308179.0,1.2032823E7,train,3.2318732177127993E-4,28.575291381682337,0.35630537606821844
2308180.0,1.2032717E7,train,8.517160302529382E-4,54.19641937377683,0.5932904563351336
2308182.0,1.2032667E7,train,4.117882431069213E-4,34.46848479636145,0.41358634698541324
2308202.0,1.2035409E7,train,0.0014994130695249943,73.02841266166989,0.719737653412023
2308218.0,1.2032745E7,train,8.20779549625103E-4,53.053560428531846,0.5843329094703694
2308219.0,1.2032771E7,train,6.292987686691259E-4,45.24208029208014,0.5187256799869173
2308263.0,1.2032785E7,train,4.4357623727508163E-4,36.00337605266568,0.431729407845264
2308300.0,1.2032677E7,train,1.3323421227554304E-4,13.012964532565693,0.18579628144675409
2308304.0,1.2034247E7,train,0.001708281724684521,76.74190068268332,0.7452761759116304
2308315.0,1.2034241E7,train,0.0018978112545212009,80.11276495084039,0.76472984265695
2308361.0,1.2034671E7,train,0.0017993429231766569,78.07690516135096,0.7550090509114255
2308402.0,1.2037751E7,train,3.1894796591854955E-4,28.24599351900235,0.3532827643063151
2308480.0,1.2037349E7,train,8.928243497733109E-4,55.49081619217285,0.604612509486219
2308694.0,1.2036607E7,train,3.765476108497838E-4,32.33701004125415,0.39206892250561953
