Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,ArbolateSu contribution,AreaSqKM contribution,Crossings contribution,LENGTHKM contribution,MeanShadeLength contribution,NLCD1 contribution,NLCD11PC contribution,NLCD1_1 contribution,NLCD2 contribution,NLCD21PC contribution,NLCD22PC contribution,NLCD23PC contribution,NLCD24PC contribution,NLCD2_1 contribution,NLCD3 contribution,NLCD31PC contribution,NLCD3_1 contribution,NLCD4 contribution,NLCD41PC contribution,NLCD42PC contribution,NLCD43PC contribution,NLCD4_1 contribution,NLCD5 contribution,NLCD52PC contribution,NLCD5_1 contribution,NLCD7 contribution,NLCD71PC contribution,NLCD7_1 contribution,NLCD8 contribution,NLCD81PC contribution,NLCD82PC contribution,NLCD8_1 contribution,NLCD9 contribution,NLCD90PC contribution,NLCD95PC contribution,PET0001 contribution,PPT0001 contribution,Pathlength contribution,PctCanopy contribution,PctImpervious contribution,PrecipVC contribution,PrecipVMA contribution,Precip_max contribution,Precip_min contribution,Q0001E contribution,Q0001E_max contribution,Q0001E_min contribution,QLOSS0001 contribution,Qincr0001E contribution,RunOffVMA contribution,RunOff_max contribution,RunOff_min contribution,SLOPE contribution,ShadedLength contribution,StreamOrde contribution,TEMP0001 contribution,TempVC contribution,TempVMA contribution,Temp_max contribution,Temp_min contribution,TotDASqKM contribution,TotLength contribution,V0001E contribution,cold contribution,cool contribution,erodability_MEAN contribution,flood_risk_SUM contribution,pctForest contribution,pctWetland contribution,road_density_MEAN contribution,warm contribution,water_table_MEAN contribution,ArbolateSu permutation importance,AreaSqKM permutation importance,Crossings permutation importance,LENGTHKM permutation importance,MeanShadeLength permutation importance,NLCD1 permutation importance,NLCD11PC permutation importance,NLCD1_1 permutation importance,NLCD2 permutation importance,NLCD21PC permutation importance,NLCD22PC permutation importance,NLCD23PC permutation importance,NLCD24PC permutation importance,NLCD2_1 permutation importance,NLCD3 permutation importance,NLCD31PC permutation importance,NLCD3_1 permutation importance,NLCD4 permutation importance,NLCD41PC permutation importance,NLCD42PC permutation importance,NLCD43PC permutation importance,NLCD4_1 permutation importance,NLCD5 permutation importance,NLCD52PC permutation importance,NLCD5_1 permutation importance,NLCD7 permutation importance,NLCD71PC permutation importance,NLCD7_1 permutation importance,NLCD8 permutation importance,NLCD81PC permutation importance,NLCD82PC permutation importance,NLCD8_1 permutation importance,NLCD9 permutation importance,NLCD90PC permutation importance,NLCD95PC permutation importance,PET0001 permutation importance,PPT0001 permutation importance,Pathlength permutation importance,PctCanopy permutation importance,PctImpervious permutation importance,PrecipVC permutation importance,PrecipVMA permutation importance,Precip_max permutation importance,Precip_min permutation importance,Q0001E permutation importance,Q0001E_max permutation importance,Q0001E_min permutation importance,QLOSS0001 permutation importance,Qincr0001E permutation importance,RunOffVMA permutation importance,RunOff_max permutation importance,RunOff_min permutation importance,SLOPE permutation importance,ShadedLength permutation importance,StreamOrde permutation importance,TEMP0001 permutation importance,TempVC permutation importance,TempVMA permutation importance,Temp_max permutation importance,Temp_min permutation importance,TotDASqKM permutation importance,TotLength permutation importance,V0001E permutation importance,cold permutation importance,cool permutation importance,erodability_MEAN permutation importance,flood_risk_SUM permutation importance,pctForest permutation importance,pctWetland permutation importance,road_density_MEAN permutation importance,warm permutation importance,water_table_MEAN permutation importance,Training gain without ArbolateSu,Training gain without AreaSqKM,Training gain without Crossings,Training gain without LENGTHKM,Training gain without MeanShadeLength,Training gain without NLCD1,Training gain without NLCD11PC,Training gain without NLCD1_1,Training gain without NLCD2,Training gain without NLCD21PC,Training gain without NLCD22PC,Training gain without NLCD23PC,Training gain without NLCD24PC,Training gain without NLCD2_1,Training gain without NLCD3,Training gain without NLCD31PC,Training gain without NLCD3_1,Training gain without NLCD4,Training gain without NLCD41PC,Training gain without NLCD42PC,Training gain without NLCD43PC,Training gain without NLCD4_1,Training gain without NLCD5,Training gain without NLCD52PC,Training gain without NLCD5_1,Training gain without NLCD7,Training gain without NLCD71PC,Training gain without NLCD7_1,Training gain without NLCD8,Training gain without NLCD81PC,Training gain without NLCD82PC,Training gain without NLCD8_1,Training gain without NLCD9,Training gain without NLCD90PC,Training gain without NLCD95PC,Training gain without PET0001,Training gain without PPT0001,Training gain without Pathlength,Training gain without PctCanopy,Training gain without PctImpervious,Training gain without PrecipVC,Training gain without PrecipVMA,Training gain without Precip_max,Training gain without Precip_min,Training gain without Q0001E,Training gain without Q0001E_max,Training gain without Q0001E_min,Training gain without QLOSS0001,Training gain without Qincr0001E,Training gain without RunOffVMA,Training gain without RunOff_max,Training gain without RunOff_min,Training gain without SLOPE,Training gain without ShadedLength,Training gain without StreamOrde,Training gain without TEMP0001,Training gain without TempVC,Training gain without TempVMA,Training gain without Temp_max,Training gain without Temp_min,Training gain without TotDASqKM,Training gain without TotLength,Training gain without V0001E,Training gain without cold,Training gain without cool,Training gain without erodability_MEAN,Training gain without flood_risk_SUM,Training gain without pctForest,Training gain without pctWetland,Training gain without road_density_MEAN,Training gain without warm,Training gain without water_table_MEAN,Training gain with only ArbolateSu,Training gain with only AreaSqKM,Training gain with only Crossings,Training gain with only LENGTHKM,Training gain with only MeanShadeLength,Training gain with only NLCD1,Training gain with only NLCD11PC,Training gain with only NLCD1_1,Training gain with only NLCD2,Training gain with only NLCD21PC,Training gain with only NLCD22PC,Training gain with only NLCD23PC,Training gain with only NLCD24PC,Training gain with only NLCD2_1,Training gain with only NLCD3,Training gain with only NLCD31PC,Training gain with only NLCD3_1,Training gain with only NLCD4,Training gain with only NLCD41PC,Training gain with only NLCD42PC,Training gain with only NLCD43PC,Training gain with only NLCD4_1,Training gain with only NLCD5,Training gain with only NLCD52PC,Training gain with only NLCD5_1,Training gain with only NLCD7,Training gain with only NLCD71PC,Training gain with only NLCD7_1,Training gain with only NLCD8,Training gain with only NLCD81PC,Training gain with only NLCD82PC,Training gain with only NLCD8_1,Training gain with only NLCD9,Training gain with only NLCD90PC,Training gain with only NLCD95PC,Training gain with only PET0001,Training gain with only PPT0001,Training gain with only Pathlength,Training gain with only PctCanopy,Training gain with only PctImpervious,Training gain with only PrecipVC,Training gain with only PrecipVMA,Training gain with only Precip_max,Training gain with only Precip_min,Training gain with only Q0001E,Training gain with only Q0001E_max,Training gain with only Q0001E_min,Training gain with only QLOSS0001,Training gain with only Qincr0001E,Training gain with only RunOffVMA,Training gain with only RunOff_max,Training gain with only RunOff_min,Training gain with only SLOPE,Training gain with only ShadedLength,Training gain with only StreamOrde,Training gain with only TEMP0001,Training gain with only TempVC,Training gain with only TempVMA,Training gain with only Temp_max,Training gain with only Temp_min,Training gain with only TotDASqKM,Training gain with only TotLength,Training gain with only V0001E,Training gain with only cold,Training gain with only cool,Training gain with only erodability_MEAN,Training gain with only flood_risk_SUM,Training gain with only pctForest,Training gain with only pctWetland,Training gain with only road_density_MEAN,Training gain with only warm,Training gain with only water_table_MEAN,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
Elliptio_complanata,172,1.5342,1.8775,140,0.9500,3970,0.0001,0.0000,16.1642,1.1622,0.0000,0.0000,0.0000,0.0000,0.0000,0.1712,0.0674,0.1700,0.0000,0.6808,0.0983,0.0000,0.2706,3.7380,10.7531,0.0000,0.0000,0.4530,2.4849,0.2713,41.9940,0.1601,0.5366,0.0000,0.8809,2.4192,0.1162,0.1378,0.3605,0.7697,0.1195,0.4836,1.3462,0.3323,0.0692,0.0000,0.0913,0.0000,0.0000,0.0728,1.2187,0.0000,3.0294,0.0000,0.1885,0.0619,0.1633,0.0000,0.1068,0.6845,1.6210,0.0406,0.4776,0.0000,1.5324,0.7554,0.0000,0.0000,2.8042,0.0000,0.0000,0.0000,0.0000,0.2969,0.0437,0.5999,0.0000,0.0000,0.0045,0.0000,24.2738,3.2349,0.0000,0.0000,0.0000,0.0000,0.0000,1.5407,0.0947,0.1839,0.0000,2.5941,0.0000,0.0000,0.3835,1.8832,8.4321,0.0000,0.0000,0.7311,0.2254,0.8410,16.8273,0.6930,0.9783,0.0000,1.1605,1.5676,1.5973,0.7759,0.8202,6.6527,0.0000,0.0000,6.8713,0.8152,0.0897,0.0000,0.7709,0.0000,0.0000,0.0712,0.0000,0.0000,4.5547,0.0000,0.4732,0.2484,0.4115,0.0000,0.3414,1.3528,1.8305,0.0168,0.3375,0.0000,1.6281,0.0000,0.0000,0.0000,0.1514,0.0000,0.0000,0.0000,0.0000,1.7016,0.0000,2.8380,0.0000,0.0000,1.6049,1.5929,1.4549,1.6142,1.6349,1.6064,1.6362,1.6145,1.6208,1.5829,1.5997,1.5997,1.5997,1.5998,1.6106,1.6106,1.5702,1.6400,1.5944,1.5949,1.6448,1.6093,1.5934,1.5575,1.6020,1.5500,1.6069,1.5706,1.6252,1.5739,1.5952,1.6037,1.6122,1.5938,1.6006,1.6249,1.6444,1.6411,1.5933,1.6042,1.5653,1.5802,1.6066,1.6035,1.6290,1.5947,1.5845,1.5945,1.5678,1.6492,1.5427,1.5726,1.6271,1.6013,1.6236,1.5494,1.6328,1.5861,1.5627,1.5828,1.6073,1.5945,1.5988,1.5945,1.5945,1.5954,1.6268,1.6084,1.5367,1.5937,1.5945,1.6115,0.5949,0.1626,0.2131,0.1954,0.0933,0.0627,0.3989,0.4178,0.1242,0.0993,0.1918,0.2686,0.1390,0.5238,0.1242,0.4649,0.5238,0.1641,0.6200,0.2290,0.4154,0.5521,0.3939,0.3273,0.8903,0.2014,0.4018,0.6524,0.1251,0.6526,0.4283,0.4415,0.0032,0.4095,0.4604,0.3181,0.2925,0.3490,0.2002,0.1045,0.3557,0.2924,0.2858,0.2210,0.5647,0.5607,0.5508,0.0000,0.1192,0.1154,0.1742,0.1247,0.0942,0.1595,0.6018,0.3193,0.5297,0.3200,0.3150,0.3238,0.5354,0.0000,0.6900,0.0000,0.0000,0.0440,0.1869,0.1073,0.0463,0.0890,0.0000,0.0946,6.6841,0.0971,1.0000,0.0157,0.4909,0.0000,5.0000,0.0757,0.2866,0.0116,10.0000,0.1444,0.2028,0.0233,1.7215,0.0271,0.4234,0.0000,23.4169,0.3305,0.1103,0.0988,24.9499,0.3443,0.1045,0.1047,15.5393,0.2218,0.1521,0.0349,4.0981,0.0608,0.3113,0.0058,10.1449,0.1449,0.2013,0.0233
