Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.22215E-4,81.831477682,0.520975543,0.021081684,0.5,0
4.22518E-4,82.000433982,0.521154362,0.020846791,0.5,0
4.23291E-4,82.254107281,0.521610373,0.020494451,0.5,0
4.23588E-4,82.508199878,0.521785207,0.020142111,0.5,0
4.25044E-4,82.762851708,0.522641852,0.01978977,0.5,0
4.25971E-4,83.01821604,0.523185133,0.01943743,0.5,0
4.27185E-4,83.274244342,0.523894836,0.01908509,0.5,0
4.28309E-4,83.53095318,0.524550345,0.01873275,0.5,0
4.29722E-4,83.788201096,0.525371501,0.01838041,0.5,0
4.30815E-4,84.003335135,0.52600516,0.018086793,0.5,0
4.3147E-4,84.262039567,0.526383682,0.017734453,0.5,0
4.3329E-4,84.521588347,0.527433225,0.017382113,0.5,0
4.33821E-4,84.781687811,0.527738131,0.017029773,0.5,0
4.35399E-4,85.042453511,0.528643493,0.016677433,0.5,0
4.35883E-4,85.260308399,0.52891997,0.016383816,0.5,0
4.37402E-4,85.522487809,0.529786569,0.016031476,0.5,0
4.38326E-4,85.785292389,0.530312584,0.015679136,0.5,0
4.3926E-4,86.004738064,0.530842343,0.015385519,0.5,0
4.41075E-4,86.269143109,0.531869238,0.015033179,0.5,0
4.42256E-4,86.534131786,0.532535084,0.014680839,0.5,0
4.4303E-4,86.755510337,0.53297062,0.014387222,0.5,0
4.45182E-4,87.022267785,0.534176354,0.014034882,0.5,0
4.46223E-4,87.289748407,0.534757478,0.013682542,0.5,0
4.47739E-4,87.513368083,0.535600997,0.013388925,0.5,0
4.49129E-4,87.782580559,0.536372291,0.013036585,0.5,0
4.51936E-4,88.053283304,0.53792099,0.012684245,0.5,0
4.55271E-4,88.280154531,0.539748309,0.012390628,0.5,0
4.57989E-4,88.508702578,0.541226602,0.012097011,0.5,0
4.59201E-4,88.783932604,0.541882817,0.011744671,0.5,0
4.61174E-4,89.014189007,0.542946793,0.011451054,0.5,0
4.63155E-4,89.291538346,0.544010395,0.011098714,0.5,0
4.64563E-4,89.523552195,0.544762946,0.010805097,0.5,0
4.67124E-4,89.756529531,0.546125932,0.01051148,0.5,0
4.68292E-4,90.037282775,0.546745051,0.01015914,0.5,0
4.69899E-4,90.271959008,0.547593775,0.009865524,0.5,0
4.72334E-4,90.507834614,0.548873922,0.009571907,0.5,0
4.74311E-4,90.791941945,0.549908186,0.009219567,0.5,0
4.75969E-4,91.02961335,0.550771429,0.00892595,0.5,0
4.78254E-4,91.268054789,0.551956139,0.008632333,0.5,0
4.80654E-4,91.507845181,0.553193663,0.008338716,0.5,0
4.83516E-4,91.797655146,0.554660702,0.007986376,0.5,0
4.86351E-4,92.040276047,0.556104213,0.007692759,0.5,0
4.89914E-4,92.284051684,0.557905283,0.007399143,0.5,0
4.92263E-4,92.529750172,0.559084613,0.007105526,0.5,0
4.97265E-4,92.778052412,0.561575632,0.006811909,0.5,0
5.0375E-4,93.028636392,0.564763228,0.006518292,0.5,0
5.06844E-4,93.281589863,0.566267398,0.006224676,0.5,0
5.09891E-4,93.536138541,0.567739232,0.005931059,0.5,0
5.14921E-4,93.792543341,0.570146604,0.005637442,0.5,0
5.17509E-4,94.050589346,0.571374904,0.005343825,0.5,0
5.19288E-4,94.258062415,0.572214959,0.005108932,0.5,0
5.22229E-4,94.518766356,0.573596874,0.004815315,0.5,0
5.26729E-4,94.833278723,0.575693898,0.004462975,0.5,0
5.31775E-4,95.045147565,0.578021172,0.004228082,0.5,0
5.42462E-4,95.261212322,0.582867141,0.003993188,0.5,0
5.48168E-4,95.534484904,0.585408703,0.003699571,0.5,0
5.55511E-4,95.755635616,0.588634605,0.003464678,0.5,0
5.59485E-4,96.034345078,0.59035947,0.003171061,0.5,0
5.704E-4,96.259889668,0.595023903,0.002936168,0.5,0
5.76631E-4,96.54674122,0.597639416,0.002642551,1,0
5.81535E-4,96.778542121,0.599673929,0.002407658,1,0
5.8629E-4,97.012201934,0.601627168,0.002172764,1,0
6.01428E-4,97.309614044,0.607720948,0.001879147,1,0
6.31134E-4,97.558944616,0.619152838,0.001644254,1,0
6.46516E-4,97.75191812,0.624814235,0.001468084,1,0
6.71004E-4,98.015205297,0.633488323,0.00123319,1,0
7.19595E-4,98.294101218,0.649564183,0.000998297,1,0
7.52227E-4,98.514892101,0.659591491,0.000822127,1,0
8.39401E-4,98.833311812,0.683764147,0.000587234,1,0
9.11679E-4,99.009136184,0.70134774,0.000469787,1,0
1.33319E-3,99.363442801,0.774477479,0.000293617,1,0
1.38911E-3,99.502354197,0.781573059,0.000234893,1,0
1.64608E-3,99.820278212,0.809163725,0.000117447,1,0
1.79722E-3,100,0.822361688,0.000058723,1,0
