Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.13982E-4,5.761269947,0.082421438,0.061996827,0.022556391,0
1.19705E-4,6.006175566,0.08620295,0.060762767,0.022556391,0
1.28387E-4,6.256927952,0.091880986,0.059587471,0.022556391,0
1.34449E-4,6.507244575,0.095803818,0.058470941,0.022556391,0
1.40585E-4,6.755239153,0.099739573,0.057413175,0.022556391,0
1.47382E-4,7.012882432,0.104060139,0.056355409,0.022556391,0
1.50872E-4,7.252195056,0.106262305,0.055415173,0.022556391,0
1.57331E-4,7.513714118,0.110310049,0.054416172,0.022556391,0
1.63057E-4,7.753255223,0.113867439,0.053534701,0.022556391,0
1.72719E-4,8.005987734,0.11980671,0.052653229,0.022556391,0
1.75862E-4,8.267243759,0.121721108,0.051771758,0.022556391,0
1.79318E-4,8.516105887,0.123817229,0.050949051,0.022556391,0
1.85477E-4,8.75364644,0.127527524,0.050185109,0.022556391,0
1.91927E-4,9.018221731,0.131379356,0.049362402,0.022556391,0
2.00415E-4,9.254060966,0.136397182,0.048657225,0.022556391,0
2.05194E-4,9.518000116,0.13919703,0.047893283,0.022556391,0
2.13347E-4,9.770911049,0.143931539,0.047188106,0.022556391,0
2.19256E-4,10.009153276,0.147331142,0.046541694,0.030075188,0
2.26577E-4,10.25541734,0.151505178,0.045895281,0.030075188,0
2.33351E-4,10.50891157,0.155331226,0.045248869,0.030075188,0
2.38403E-4,10.767933926,0.158162088,0.044602456,0.030075188,0
2.46017E-4,11.009224797,0.162393099,0.044014809,0.030075188,0
2.51366E-4,11.258741806,0.165339873,0.043427161,0.030075188,0
2.56668E-4,11.51355712,0.16824063,0.042839513,0.030075188,0
2.62113E-4,11.77347639,0.171199014,0.042251866,0.030075188,0
2.67084E-4,12.011753219,0.173880887,0.041722983,0.030075188,0
2.70595E-4,12.25376357,0.175765236,0.0411941,0.030075188,0
2.7504E-4,12.527010686,0.178138207,0.040606452,0.030075188,0
2.79933E-4,12.777042235,0.180734189,0.040077569,0.030075188,0
2.84295E-4,13.003132206,0.183035268,0.039607451,0.030075188,0
2.87956E-4,13.261028482,0.184956052,0.039078568,0.030075188,0
2.9376E-4,13.524004471,0.187983465,0.038549686,0.030075188,0
3.02867E-4,13.763512128,0.192688206,0.038079567,0.030075188,0
3.07639E-4,14.007490439,0.195131786,0.037609449,0.030075188,0
3.11332E-4,14.255680636,0.197012892,0.037139331,0.030075188,0
3.21263E-4,14.509448941,0.202027698,0.036669213,0.045112782,0
3.28951E-4,14.768999382,0.205866909,0.036199095,0.045112782,0
3.37641E-4,15.00326281,0.210162339,0.035787742,0.052631579,0
3.4898E-4,15.278583763,0.2156976,0.035317624,0.052631579,0
3.5325E-4,15.525006465,0.217762165,0.03490627,0.060150376,0
3.60872E-4,15.77476607,0.221420377,0.034494917,0.060150376,0
3.66129E-4,16.030163384,0.223923771,0.034083563,0.060150376,0
3.72917E-4,16.251785022,0.227132584,0.033730975,0.060150376,0
3.82209E-4,16.515820618,0.231481966,0.033319622,0.060150376,0
3.90107E-4,16.786638604,0.235140209,0.032908268,0.060150376,0
3.95411E-4,17.022044844,0.237577685,0.03255568,0.060150376,0
4.00434E-4,17.26107349,0.239871893,0.032203091,0.060150376,0
4.08523E-4,17.504525429,0.243537364,0.031850502,0.060150376,0
4.13158E-4,17.751357964,0.245622022,0.031497914,0.060150376,0
4.22596E-4,18.001641259,0.249830929,0.031145325,0.060150376,0
4.27131E-4,18.257022215,0.25183671,0.030792737,0.060150376,0
4.31931E-4,18.515052291,0.253948037,0.030440148,0.060150376,0
4.38469E-4,18.777040255,0.256804997,0.030087559,0.060150376,0
4.51292E-4,19.044866287,0.262344964,0.029734971,0.060150376,0
4.5757E-4,19.272332575,0.26502734,0.029441147,0.067669173,0
4.63239E-4,19.502888259,0.267432471,0.029147323,0.067669173,0
4.72192E-4,19.784617625,0.271199658,0.028794735,0.067669173,0
4.74912E-4,20.021427864,0.272336233,0.028500911,0.067669173,0
4.81053E-4,20.260374364,0.27488984,0.028207087,0.067669173,0
4.92833E-4,20.505658775,0.279738263,0.027913263,0.067669173,0
5.025E-4,20.756118311,0.283668962,0.027619439,0.07518797,0
5.13647E-4,21.010292152,0.28814846,0.027325616,0.082706767,0
5.18454E-4,21.268542232,0.290062875,0.027031792,0.082706767,0
5.24035E-4,21.529999678,0.292272708,0.026737968,0.082706767,0
5.34569E-4,21.795264923,0.29640619,0.026444144,0.082706767,0
5.41226E-4,22.010743889,0.298993865,0.026209085,0.082706767,0
5.52011E-4,22.285181355,0.303145771,0.025915261,0.082706767,0
5.55006E-4,22.506668586,0.304290173,0.025680202,0.082706767,0
5.61394E-4,22.786139711,0.306718132,0.025386378,0.082706767,0
5.64711E-4,23.011743002,0.30797207,0.025151319,0.082706767,0
5.77744E-4,23.296726851,0.31285638,0.024857495,0.082706767,0
5.84513E-4,23.529688379,0.315365802,0.024622436,0.082706767,0
5.90139E-4,23.765339385,0.317437682,0.024387377,0.082706767,0
5.98256E-4,24.002940719,0.320404783,0.024152318,0.090225564,0
6.10951E-4,24.305861598,0.32499417,0.023858494,0.090225564,0
6.20401E-4,24.552736143,0.328370326,0.023623435,0.090225564,0
6.23633E-4,24.801742317,0.329517408,0.023388376,0.090225564,0
6.33105E-4,25.052964438,0.332856402,0.023153317,0.090225564,0
6.49839E-4,25.311838666,0.338674615,0.022918258,0.090225564,0
6.53639E-4,25.507726013,0.339981741,0.022741964,0.090225564,0
6.62166E-4,25.771140642,0.342896134,0.022506905,0.090225564,0
6.64927E-4,26.036481079,0.34383442,0.022271846,0.090225564,0
6.78727E-4,26.306006371,0.348483658,0.022036787,0.090225564,0
6.85697E-4,26.511437566,0.350806715,0.021860492,0.090225564,0
6.91294E-4,26.787000314,0.352660436,0.021625433,0.090225564,0
7.04714E-4,27.065854167,0.357062107,0.021390374,0.090225564,0
7.15053E-4,27.279111803,0.36041265,0.02121408,0.090225564,0
7.25867E-4,27.567635472,0.363879914,0.020979021,0.090225564,0
7.29869E-4,27.785937111,0.365153588,0.020802727,0.090225564,0
7.34797E-4,28.005757999,0.366714691,0.020626432,0.090225564,0
7.40506E-4,28.300950471,0.368514072,0.020391373,0.097744361,0
7.46268E-4,28.52415128,0.370319611,0.020215079,0.097744361,0
7.56554E-4,28.750360202,0.373517295,0.020038785,0.097744361,0
7.63199E-4,29.054955546,0.375565786,0.019803726,0.097744361,0
7.78705E-4,29.287681688,0.38029459,0.019627431,0.105263158,0
7.84323E-4,29.522628363,0.38198997,0.019451137,0.105263158,0
7.94594E-4,29.760445306,0.385066223,0.019274843,0.105263158,0
8.03909E-4,30.080242853,0.387829733,0.019039784,0.105263158,0
8.09963E-4,30.322537863,0.389612407,0.018863489,0.120300752,0
8.13791E-4,30.566576564,0.39073416,0.018687195,0.120300752,0
8.36377E-4,30.814678779,0.397270563,0.018510901,0.120300752,0
8.44251E-4,31.067312795,0.399516402,0.018334607,0.120300752,0
8.65752E-4,31.324860475,0.405564481,0.018158312,0.120300752,0
8.80621E-4,31.587677336,0.409676353,0.017982018,0.120300752,0
8.87717E-4,31.764514167,0.411618652,0.017864488,0.120300752,0
8.9304E-4,32.03221346,0.413067512,0.017688194,0.120300752,0
9.02629E-4,32.302482072,0.415659052,0.0175119,0.120300752,0
9.36606E-4,32.579094225,0.424661129,0.017335606,0.120300752,0
9.42699E-4,32.767434446,0.426246205,0.017218076,0.127819549,0
9.56377E-4,33.053386389,0.4297728,0.017041782,0.135338346,0
9.60957E-4,33.341113104,0.430944018,0.016865487,0.135338346,0
9.69918E-4,33.534539519,0.433221525,0.016747958,0.142857143,0
9.79746E-4,33.828254856,0.435698695,0.016571664,0.142857143,0
9.84832E-4,34.024918608,0.436972109,0.016454134,0.142857143,0
1.00792E-3,34.325953617,0.442682136,0.01627784,0.142857143,0
1.01062E-3,34.528028199,0.44334197,0.01616031,0.142857143,0
1.01867E-3,34.832863218,0.44529957,0.015984016,0.15037594,0
1.03105E-3,35.038821845,0.44828585,0.015866486,0.15037594,0
1.04765E-3,35.351949938,0.452240337,0.015690192,0.157894737,0
1.05161E-3,35.562091334,0.453174271,0.015572663,0.157894737,0
1.05889E-3,35.773373873,0.454883652,0.015455133,0.157894737,0
1.08232E-3,36.095579316,0.460317651,0.015278839,0.157894737,0
1.0877E-3,36.312796274,0.461547795,0.015161309,0.157894737,0
1.09309E-3,36.531403225,0.462777868,0.01504378,0.157894737,0
1.09575E-3,36.750448189,0.463381733,0.01492625,0.165413534,0
1.10985E-3,37.083125263,0.466563079,0.014749956,0.165413534,0
1.11638E-3,37.30609572,0.468022101,0.014632426,0.165413534,0
1.12837E-3,37.530923457,0.470683564,0.014514897,0.165413534,0
1.13098E-3,37.756920223,0.471258999,0.014397367,0.165413534,0
1.13989E-3,38.097498918,0.473215376,0.014221073,0.165413534,0
1.15304E-3,38.326802208,0.476075874,0.014103544,0.172932331,0
1.16056E-3,38.558809452,0.477697552,0.013986014,0.180451128,0
1.19375E-3,38.797497232,0.484735927,0.013868484,0.187969925,0
